grid_row,grid_col,lon,lat,ndvi_2008,ndvi_2013,ndvi_2018,ndvi_2023,cluster,ndvi_change_2008_2023
7,9,-76.90594076983447,8.577083332565657,0.7082613706588745,0.74479740858078,0.7362850904464722,0.7368641495704651,0,0.028602778911590576
7,10,-76.86380283724459,8.577083332565657,0.7709448933601379,0.805330753326416,0.7954031229019165,0.7880946397781372,0,0.017149746417999268
7,11,-76.82166490465471,8.577083332565657,0.6757897734642029,0.6928362846374512,0.6884097456932068,0.675259530544281,2,-0.000530242919921875
7,12,-76.77952697206482,8.577083332565657,0.7497444748878479,0.7674950957298279,0.7672393918037415,0.7625550627708435,0,0.012810587882995605
7,13,-76.73738903947495,8.577083332565657,0.7641087174415588,0.7959674000740051,0.786359429359436,0.7779234051704407,0,0.013814687728881836
7,14,-76.69525110688507,8.577083332565657,0.7417929768562317,0.7708974480628967,0.7595136761665344,0.7545531988143921,0,0.0127602219581604
7,15,-76.6531131742952,8.577083332565657,0.7539060711860657,0.7663261294364929,0.7613241672515869,0.7449746131896973,0,-0.008931457996368408
7,16,-76.61097524170532,8.577083332565657,0.7603886127471924,0.787108838558197,0.7778818607330322,0.7729493975639343,0,0.012560784816741943
7,17,-76.56883730911544,8.577083332565657,0.7796357870101929,0.7904543876647949,0.7852522134780884,0.7699482440948486,0,-0.009687542915344238
7,18,-76.52669937652556,8.577083332565657,0.7722342014312744,0.7971986532211304,0.785024881362915,0.78631591796875,0,0.014081716537475586
7,19,-76.48456144393566,8.577083332565657,0.8018617033958435,0.8020063638687134,0.8108187913894653,0.8064408898353577,0,0.00457918643951416
7,20,-76.4424235113458,8.577083332565657,0.7486612796783447,0.7519426941871643,0.749915599822998,0.7716676592826843,0,0.0230063796043396
7,21,-76.40028557875591,8.577083332565657,0.7459896802902222,0.7523388862609863,0.7296107411384583,0.7679269909858704,0,0.021937310695648193
7,22,-76.35814764616605,8.577083332565657,0.7353326678276062,0.7558338046073914,0.7413507699966431,0.7678216695785522,0,0.032489001750946045
